study_id,doi,panel_id,pollutant,candidate_id,stratum_id,response,response_sd,response_unit_reported,condition_1_name,condition_1_value,condition_2_name,condition_2_value,condition_3_name,condition_3_value,response_type,evidence_tier,source_location,design_replicates,candidate_unit
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-500C,Ci=494.3788752,14.34560103,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-500C,Ci=1022.934568,29.79149713,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-500C,Ci=5740.99783,136.7080909,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-550C,Ci=96.02042833,2.746705681,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-550C,Ci=190.6127076,5.500652888,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-550C,Ci=494.3788752,14.62422492,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-550C,Ci=1022.934568,30.68474442,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-550C,Ci=5740.99783,132.5318602,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-600C,Ci=96.02042833,2.775808944,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-600C,Ci=190.6127076,5.528056537,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-600C,Ci=494.3788752,14.76386153,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-600C,Ci=1022.934568,30.08239699,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-600C,Ci=5740.99783,142.9231555,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-650C,Ci=96.02042833,2.801458619,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-650C,Ci=190.6127076,5.540876095,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-650C,Ci=494.3788752,14.16607013,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-650C,Ci=1022.934568,30.40994126,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-650C,Ci=5740.99783,162.6272066,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-700C,Ci=96.02042833,2.811982349,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-700C,Ci=190.6127076,5.563257498,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-700C,Ci=494.3788752,14.73558129,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-700C,Ci=1022.934568,30.41101969,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-700C,Ci=5740.99783,158.4675841,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-750C,Ci=96.02042833,2.780975547,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-750C,Ci=190.6127076,5.696852926,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-750C,Ci=494.3788752,14.44626649,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-750C,Ci=1022.934568,30.01627833,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-750C,Ci=5740.99783,162.7057928,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C1,0.24592380266666666,0.002064159219848452,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.4711807,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C2,0.6741917066666666,0.011006917849417586,Qe mg g^-1,reconstructed_initial_concentration_mg_L,1.203023,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C3,1.4012352906666667,0.032487299682326706,Qe mg g^-1,reconstructed_initial_concentration_mg_L,2.5615959999999998,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C4,3.6184558266666667,0.031873634342643446,Qe mg g^-1,reconstructed_initial_concentration_mg_L,8.430032,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C5,6.208901439999999,0.8229695749217618,Qe mg g^-1,reconstructed_initial_concentration_mg_L,12.18584,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C6,7.810045813333333,0.229556130874274,Qe mg g^-1,reconstructed_initial_concentration_mg_L,18.74605,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C7,8.260422666666665,0.204672951877607,Qe mg g^-1,reconstructed_initial_concentration_mg_L,25.48979,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),MSP550,C8,6.5339946666666675,0.92409380449678,Qe mg g^-1,reconstructed_initial_concentration_mg_L,31.06406,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C1,0.3292699866666667,0.0045507275901373444,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.4711807,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C2,0.8314499146666666,0.012322199421600222,Qe mg g^-1,reconstructed_initial_concentration_mg_L,1.203023,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C3,1.689951088,0.0503709557237861,Qe mg g^-1,reconstructed_initial_concentration_mg_L,2.5615959999999998,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C4,6.240036493333332,0.049857366919809555,Qe mg g^-1,reconstructed_initial_concentration_mg_L,8.430032,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C5,9.149425333333333,0.0236965699098689,Qe mg g^-1,reconstructed_initial_concentration_mg_L,12.18584,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C6,14.324268186666666,0.2999285399674686,Qe mg g^-1,reconstructed_initial_concentration_mg_L,18.74605,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C7,19.0081496,0.2433535415531699,Qe mg g^-1,reconstructed_initial_concentration_mg_L,25.48979,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR550,C8,18.955978666666667,0.9961438650904462,Qe mg g^-1,reconstructed_initial_concentration_mg_L,31.06406,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C1,0.31486876266666664,0.008541034871159177,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.4711807,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C2,0.825543136,0.024490623714189377,Qe mg g^-1,reconstructed_initial_concentration_mg_L,1.203023,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C3,1.8471234666666667,0.013463083042651688,Qe mg g^-1,reconstructed_initial_concentration_mg_L,2.5615959999999998,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C4,6.514378933333333,0.0073734920826790335,Qe mg g^-1,reconstructed_initial_concentration_mg_L,8.430032,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C5,9.484482666666667,0.01423317378708504,Qe mg g^-1,reconstructed_initial_concentration_mg_L,12.18584,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C6,14.687266133333333,0.009797958720741072,Qe mg g^-1,reconstructed_initial_concentration_mg_L,18.74605,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C7,19.94822128,0.05028550687959341,Qe mg g^-1,reconstructed_initial_concentration_mg_L,25.48979,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),OSR700,C8,20.332992,1.859653226220417,Qe mg g^-1,reconstructed_initial_concentration_mg_L,31.06406,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C1,0.013896112000000002,0.023947292636469452,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.4711807,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C2,-0.12523045333333335,0.02346617302809585,Qe mg g^-1,reconstructed_initial_concentration_mg_L,1.203023,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C3,0.15034290666666666,0.12455761868270497,Qe mg g^-1,reconstructed_initial_concentration_mg_L,2.5615959999999998,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C4,-0.25263026666666666,0.4971800913499788,Qe mg g^-1,reconstructed_initial_concentration_mg_L,8.430032,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C5,-0.3621909333333333,0.6141811146467249,Qe mg g^-1,reconstructed_initial_concentration_mg_L,12.18584,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C6,-1.6794495999999999,2.060089471833454,Qe mg g^-1,reconstructed_initial_concentration_mg_L,18.74605,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C7,-0.6413466666666666,0.6188645142231807,Qe mg g^-1,reconstructed_initial_concentration_mg_L,25.48979,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),SWP550,C8,-0.9537898666666668,0.506329909513603,Qe mg g^-1,reconstructed_initial_concentration_mg_L,31.06406,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C1,0.314696584,0.008116054808374806,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.4711807,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C2,0.805132944,0.018455903825816126,Qe mg g^-1,reconstructed_initial_concentration_mg_L,1.203023,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C3,1.7696184959999999,0.005518994235283148,Qe mg g^-1,reconstructed_initial_concentration_mg_L,2.5615959999999998,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C4,5.821144933333334,0.2699482806276293,Qe mg g^-1,reconstructed_initial_concentration_mg_L,8.430032,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C5,8.460004533333333,0.029429263415405107,Qe mg g^-1,reconstructed_initial_concentration_mg_L,12.18584,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C6,13.550472453333333,0.20623862395997652,Qe mg g^-1,reconstructed_initial_concentration_mg_L,18.74605,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C7,18.519069973333334,0.3529257592102704,Qe mg g^-1,reconstructed_initial_concentration_mg_L,25.48979,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Cd_isotherm,Cd(II),WSP550,C8,17.767608,1.6258985325093323,Qe mg g^-1,reconstructed_initial_concentration_mg_L,31.06406,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
Soria2020,10.1016/j.heliyon.2020.e05388,Soria2020_Pb_isotherm,Pb(II),MSP550,C1,0.2515654666666667,0.0009709578123838923,Qe mg g^-1,reconstructed_initial_concentration_mg_L,0.33431019,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/2w4st83pch.2, allmetals2_isotherm.csv; C0 reconstructed as Ce + 1.25 Qe",3.0,fixed_physical_material
